2046.40234375,9.157995916088725,1.2743678092956543
2121.30859375,8.945994759551306,1.2922296524047852
2226.13671875,9.090313819593588,1.2867822647094727
2277.515625,9.209216466067009,1.2783608436584473
2367.54296875,8.923689998590879,1.32749342918396
2453.57421875,8.951232257634986,1.296792984008789
2504.890625,24.30667476324344,1.3857016563415527
2584.9921875,9.197312218817183,1.2886195182800293
2654.73828125,9.240503323922548,1.2690560817718506
2735.0,9.001190135051171,1.2885360717773438
2834.1015625,8.893866478935907,1.308962106704712
2887.59765625,9.323823125846681,1.257765293121338
2962.50390625,9.212344111238224,1.261554479598999
3040.87890625,9.278740170051625,1.2674782276153564
3116.984375,8.9382715493808,1.2881600856781006
3497.8515625,8.894378013386255,1.4121768474578857
3893.421875,12.498259845360801,1.3254921436309814
4288.12109375,9.203528435166511,1.2527425289154053
5027.09375,9.024086376132221,1.2784287929534912
5787.41015625,9.026704889852228,1.2830538749694824
3639.921875,14.033339418211158,103.04687523841858
