cpu_num,cpu_percent,memory_info
154,0.0,4.22265625
44,5491.1,16.50390625
44,1546.6,28.33984375
44,98.5,35.58203125
44,98.3,71.56640625
44,106.3,158.4375
44,94.0,263.734375
44,100.0,271.21875
44,100.0,296.01953125
44,90.3,451.3984375
44,87.9,514.76171875
44,87.9,591.59765625
44,85.4,660.6015625
44,84.9,754.28515625
44,84.4,839.296875
44,81.4,969.25
44,79.6,1016.06640625
44,78.5,1066.7578125
44,85.6,1104.7734375
44,68.8,1142.14453125
44,83.6,1177.95703125
44,75.9,1214.94921875
44,75.4,1231.9140625
44,75.4,1236.94140625
44,75.6,1244.765625
44,75.8,1250.8671875
44,75.2,1257.39453125
44,82.7,1263.02734375
44,75.1,1268.859375
44,75.1,1274.92578125
44,82.2,1277.03125
44,74.8,1282.15625
44,74.8,1290.09375
44,74.6,1292.0390625
44,81.5,1294.31640625
44,82.4,1299.00390625
44,74.8,1303.6328125
44,82.6,1307.9375
42,72.4,1318.59375
42,71.1,1344.671875
42,79.1,1386.4296875
42,78.9,1391.4765625
42,78.8,1393.40234375
42,71.6,1395.22265625
42,78.9,1398.24609375
42,70.9,1402.85546875
42,85.8,1407.10546875
42,99.7,1410.109375
42,71.3,1414.72265625
42,70.8,1421.0234375
42,69.9,1429.609375
42,78.3,1432.8515625
42,92.4,1441.75390625
42,78.2,1448.42578125
42,69.4,1452.4375
42,78.0,1496.203125
42,98.9,1554.01171875
42,70.2,1556.80078125
42,70.0,1563.36328125
42,104.6,1566.2578125
42,69.9,1572.79296875
42,76.8,1577.96875
42,62.6,1582.16796875
42,76.8,1588.7578125
42,76.7,1592.87890625
42,103.9,1593.02734375
42,69.2,1597.78125
42,76.8,1602.8125
42,69.6,1611.09765625
42,69.7,1614.3515625
42,68.8,1618.63671875
42,76.5,1623.87109375
42,69.6,1628.046875
42,76.3,1633.30078125
42,69.0,1647.71484375
42,69.2,1647.7265625
42,96.7,1650.3203125
42,69.0,1654.72265625
42,76.1,1658.52734375
42,69.2,1662.06640625
42,69.1,1670.75390625
42,69.1,1674.20703125
42,69.0,1676.2109375
42,75.8,1679.171875
42,82.7,1681.09765625
42,82.7,1685.390625
42,68.9,1708.96484375
42,75.4,1726.69921875
42,75.3,1727.41015625
42,102.0,1727.421875
42,68.1,1736.640625
42,68.2,1742.8515625
42,75.0,1748.2734375
42,68.0,1928.00390625
42,99.7,2210.05078125
42,96.1,2501.12109375
42,98.7,2657.61328125
42,101.5,2209.80078125
42,56.9,2233.609375
42,69.7,2257.32421875
42,61.9,2281.44921875
42,69.6,2304.9609375
42,56.9,2322.7890625
42,69.2,2339.88671875
42,62.5,2356.86328125
42,62.1,2374.140625
42,62.9,2389.9921875
42,100.0,2389.9921875
42,100.1,2390.125
42,69.1,2407.28125
42,55.6,2424.33203125
42,68.7,2441.33984375
42,62.3,2458.171875
42,62.2,2474.87109375
42,62.0,2492.12890625
42,60.7,2508.92578125
42,67.9,2526.22265625
42,55.5,2529.18359375
42,98.2,2529.18359375
42,104.0,2530.41015625
42,61.4,2548.265625
42,61.5,2564.7890625
42,61.2,2582.11328125
42,61.3,2598.90625
42,60.8,2615.8515625
42,66.7,2632.26171875
42,60.9,2649.43359375
42,60.8,2665.98828125
42,60.3,2683.1875
42,60.3,2701.03515625
42,65.8,2706.03515625
42,95.8,2706.03515625
42,101.6,2706.03515625
42,96.0,2715.86328125
42,60.0,2732.7265625
42,59.9,2749.3828125
42,59.9,2766.78515625
42,65.7,2783.890625
42,59.6,2801.5078125
42,59.5,2818.5625
42,59.3,2835.70703125
42,65.0,2853.76171875
42,59.1,2869.60546875
42,59.0,2887.140625
42,58.5,2903.90625
42,58.3,2909.984375
42,97.6,2909.984375
42,99.2,2909.984375
42,99.3,2909.984375
42,104.9,2924.77734375
42,64.4,2941.48046875
42,58.3,2958.25390625
42,56.9,2977.28515625
42,57.8,2993.71875
42,57.8,3009.93359375
42,63.5,3021.2265625
42,57.5,3030.18359375
42,57.4,3038.83203125
42,56.1,3045.83984375
42,63.1,3054.44140625
42,51.7,3063.703125
42,63.1,3077.22265625
42,57.1,3094.19921875
42,51.3,3111.1171875
42,62.6,3128.26953125
42,51.0,3144.66796875
42,62.3,3161.85546875
42,56.6,3179.06640625
42,62.0,3196.27734375
42,55.9,3213.78125
42,56.1,3228.6875
42,94.4,3228.6875
42,100.5,3228.6875
42,100.4,3228.6875
42,100.3,3228.6875
42,98.9,3228.9296875
42,67.2,3244.3046875
42,56.0,3260.90625
42,55.7,3277.86328125
42,50.1,3295.0625
42,60.7,3311.890625
42,61.0,3328.44921875
42,49.8,3345.3828125
42,60.8,3364.1171875
42,55.1,3379.50390625
42,55.0,3396.7890625
42,59.3,3413.875
42,54.8,3431.19140625
42,49.3,3448.18359375
42,59.9,3465.5078125
42,54.5,3484.484375
42,54.3,3500.5703125
42,59.6,3516.3046875
42,48.3,3533.87109375
42,59.4,3550.29296875
42,54.0,3566.984375
42,53.7,3584.02734375
42,53.7,3599.86328125
42,100.8,3599.86328125
42,101.3,3599.86328125
42,101.1,3599.86328125
42,100.1,3599.86328125
42,101.1,3599.86328125
42,96.0,3600.0
42,53.5,3617.42578125
42,58.7,3634.390625
42,53.4,3652.77734375
42,58.4,3667.984375
42,53.1,3684.921875
42,52.9,3701.90234375
42,52.8,3718.69140625
42,46.5,3735.890625
42,57.9,3752.6328125
42,52.6,3769.953125
42,57.8,3787.3125
42,47.2,3804.4296875
42,57.5,3824.19921875
42,52.2,3841.109375
42,51.9,3857.8203125
42,51.9,3873.97265625
42,56.1,3890.26953125
42,51.7,3906.34375
42,51.7,3923.125
42,51.6,3940.328125
42,51.5,3960.3515625
42,51.4,3976.65234375
42,56.5,3992.72265625
42,51.3,4007.9609375
42,96.1,4007.9609375
42,97.0,4007.9609375
42,101.9,4007.9609375
42,96.8,4007.9609375
42,101.9,4007.9609375
42,101.9,4007.9609375
42,97.1,4008.15234375
42,76.6,4024.87109375
42,50.3,4042.1875
42,51.2,4059.54296875
42,51.0,4076.03125
42,51.1,4093.35546875
42,56.1,4109.98828125
42,50.1,4126.828125
42,50.5,4144.1328125
42,50.5,4164.9140625
42,55.5,4181.4921875
42,50.3,4197.5234375
42,45.4,4214.31640625
42,55.5,4231.0859375
42,45.2,4247.92578125
42,55.2,4264.7421875
42,55.3,4281.36328125
42,50.2,4298.01953125
42,45.1,4315.41796875
42,54.9,4332.48828125
42,49.6,4349.72265625
42,49.4,4366.59765625
42,49.8,4383.48828125
42,49.5,4400.6015625
42,49.1,4417.69140625
42,49.5,4434.58203125
42,54.5,4451.23828125
42,49.0,4468.18359375
42,43.7,4472.4921875
42,102.6,4472.4921875
42,97.3,4472.4921875
42,101.2,4472.4921875
42,97.9,4472.4921875
42,102.2,4472.4921875
42,96.6,4472.4921875
42,103.1,4472.4921875
42,97.5,4472.55859375
42,58.5,4490.21875
42,49.3,4507.390625
42,48.9,4524.59765625
42,48.7,4541.88671875
42,49.1,4559.1015625
42,53.8,4575.96484375
42,43.7,4593.21484375
42,53.8,4610.10546875
42,48.9,4627.39453125
42,48.4,4644.515625
42,53.6,4661.57421875
42,48.6,4678.984375
42,48.2,4695.50390625
42,43.7,4712.91015625
42,53.3,4729.578125
42,53.1,4742.14453125
42,42.8,4750.46875
42,48.2,4759.28515625
42,48.1,4768.2578125
42,52.8,4775.75
42,48.7,4784.671875
42,53.3,4793.30078125
42,48.2,4801.8046875
42,58.2,4811.19921875
42,48.5,4820.15234375
42,48.1,4827.45703125
42,53.3,4836.62890625
42,48.5,4845.640625
42,52.8,4401.85546875
42,50.7,4410.8671875
42,50.7,4420.1484375
42,45.0,4427.8828125
42,55.7,4438.96875
42,50.3,4445.70703125
42,103.0,4445.70703125
42,100.0,4445.70703125
42,99.9,4445.70703125
42,98.9,4445.70703125
