cpu_num,cpu_percent,memory_info
184,0.0,3.80859375
184,89.4,15.53515625
150,5321.9,26.8828125
150,88.9,40.765625
150,98.6,73.26171875
150,107.5,85.52734375
150,87.9,94.9296875
150,97.4,101.99609375
150,107.1,107.84375
150,97.4,112.07421875
150,97.2,113.7734375
150,97.1,116.09375
150,106.7,124.0390625
150,87.4,127.453125
150,106.4,132.421875
150,96.9,164.18359375
150,96.0,178.6640625
150,86.6,188.23828125
150,105.5,196.69921875
150,95.8,206.875
150,95.8,224.18359375
151,95.1,232.1640625
151,95.1,232.1640625
151,95.3,232.1640625
151,105.0,248.953125
151,95.3,252.6328125
151,104.6,258.90234375
151,95.0,262.67578125
151,94.7,266.6484375
151,104.3,270.45703125
151,95.1,274.48828125
151,104.2,274.48828125
151,94.9,275.21875
151,95.1,277.44140625
151,95.1,279.7109375
151,104.6,283.02734375
151,95.0,286.08984375
151,94.9,288.41015625
151,103.7,289.90625
151,103.6,305.46484375
151,93.9,343.75
151,93.8,383.1640625
151,93.5,422.5859375
151,93.3,461.33203125
151,93.0,500.30859375
151,83.5,539.04296875
151,101.9,577.6875
151,92.4,616.80859375
151,83.4,656.04296875
151,101.8,695.16015625
151,82.7,734.60546875
151,110.1,774.26171875
151,82.4,811.734375
151,91.4,850.6640625
151,100.2,889.58984375
151,81.8,928.51953125
151,90.6,967.17578125
151,99.6,1006.36328125
151,81.3,1046.265625
151,98.8,1003.20703125
151,81.3,925.45703125
151,100.6,965.03515625
151,90.8,1036.44921875
151,98.9,1108.89453125
151,98.4,1178.50390625
151,106.8,1251.20703125
151,97.6,1324.68359375
151,97.3,1398.41796875
151,96.7,1472.92578125
151,105.3,1547.17578125
151,104.8,1621.94140625
151,95.8,1696.70703125
151,104.1,1771.98828125
151,95.0,1847.26953125
151,94.7,1919.46484375
151,103.2,1993.19921875
151,102.4,2068.73828125
151,102.2,2144.53515625
151,93.5,2220.58984375
151,101.5,2297.41796875
151,92.7,2374.24609375
151,101.2,2474.5546875
151,100.6,2585.49609375
151,99.6,2671.05859375
151,99.5,2884.3203125
151,82.0,2822.85546875
151,98.5,3050.17578125
151,105.6,2918.28515625
151,96.1,3061.6484375
151,105.9,3207.51953125
151,96.9,3431.0390625
151,96.0,3737.0625
151,102.2,4049.7890625
151,92.8,3356.96875
151,103.9,3501.5859375
151,95.2,3653.2421875
151,102.0,3806.640625
151,101.5,3960.046875
151,101.2,4171.59375
151,100.0,4488.1875
151,99.6,4810.453125
151,98.0,5135.8125
151,104.3,5464.265625
151,88.3,4088.21875
151,103.2,4234.34765625
151,100.3,4385.4921875
151,99.0,4538.3984375
151,98.4,4629.96875
151,97.6,4794.5625
151,97.1,4824.4375
151,104.3,5078.625
151,74.1,4956.4375
151,103.8,5084.23828125
151,81.4,5414.23828125
151,101.8,5123.52734375
151,98.2,5284.21484375
151,101.9,5448.41796875
151,94.0,5603.08203125
151,93.5,5942.10546875
151,99.2,6285.76953125
151,104.8,6623.0703125
151,97.0,5667.59765625
151,100.9,5830.796875
151,99.7,5996.7578125
151,98.7,6164.21875
