cpu_num,cpu_percent,memory_info
174,0.0,3.6640625
174,3452.5,18.78125
174,1951.0,33.9453125
174,98.6,67.94921875
174,97.9,81.50390625
174,78.3,89.65234375
174,107.3,99.7265625
174,107.2,108.16015625
174,87.7,125.91015625
174,87.3,134.6171875
174,106.7,134.6171875
174,96.5,134.6171875
174,106.9,151.2890625
174,87.0,154.640625
174,106.3,160.6953125
174,96.4,166.15234375
174,96.2,171.89453125
174,105.9,176.8359375
174,96.6,180.1875
174,96.6,183.0234375
174,96.6,183.92578125
174,96.6,185.0859375
174,105.8,187.44921875
174,96.4,189.8359375
174,96.2,193.0625
174,105.9,197.71484375
174,86.7,200.10546875
174,105.8,204.109375
174,96.1,225.91015625
174,95.6,228.80078125
174,105.0,232.67578125
174,95.0,237.82421875
174,85.6,246.2890625
174,104.7,251.9609375
174,95.1,256.859375
174,95.0,260.71484375
174,104.4,261.23046875
174,104.3,263.92578125
174,94.9,264.66015625
174,104.5,268.5703125
174,94.7,272.31640625
174,95.0,273.4609375
174,104.3,274.62109375
174,94.9,278.65234375
174,104.2,382.546875
174,94.2,514.8046875
174,93.4,647.8359375
174,102.0,782.15625
174,92.0,917.5078125
174,109.4,1053.890625
174,99.7,1191.5625
174,99.0,1325.06640625
174,89.3,1462.22265625
174,106.3,1601.44140625
174,105.6,1742.20703125
174,113.4,1807.2890625
174,80.8,1807.2890625
174,94.3,1807.2890625
174,102.5,1807.2890625
174,102.9,1807.2890625
174,94.3,1807.2890625
174,102.6,1807.2890625
174,94.3,1807.2890625
174,102.7,1807.2890625
174,102.7,1807.2890625
174,99.6,1807.2890625
174,94.3,1807.2890625
174,102.5,1807.2890625
174,94.2,1807.2890625
174,102.6,1807.2890625
174,102.8,1807.2890625
174,94.2,1807.2890625
174,102.4,1807.2890625
174,94.4,1807.2890625
174,102.7,1807.2890625
174,102.7,1807.2890625
179,46.6,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,0.0,1807.77734375
179,8.6,1807.77734375
179,68.7,1807.77734375
179,42.9,1807.77734375
183,75.8,1807.77734375
183,68.7,1807.77734375
183,77.3,1807.77734375
185,59.9,1807.77734375
185,68.6,1807.77734375
185,60.0,1807.77734375
187,51.6,1807.77734375
187,60.1,1807.77734375
187,68.7,1807.77734375
182,60.1,1807.77734375
182,60.1,1807.77734375
185,77.0,1807.77734375
185,34.1,1807.77734375
185,87.2,1807.87109375
185,95.7,1807.87109375
185,104.3,1807.87109375
185,104.4,1807.87109375
185,95.9,1807.87109375
185,95.8,1807.87109375
185,104.3,281.73828125
185,94.5,280.48828125
185,104.0,280.48828125
185,94.8,280.30078125
185,104.2,280.05078125
185,94.7,280.8984375
185,104.3,282.2109375
