cpu_num,cpu_percent,memory_info
189,0.0,4.1171875
189,4721.4,14.0390625
186,3361.1,25.75
186,98.3,58.2890625
186,98.0,70.90234375
186,98.5,80.26171875
186,98.5,88.921875
186,98.2,94.3984375
186,108.2,103.2734375
186,88.5,122.97265625
186,107.7,133.09765625
186,88.1,138.30859375
186,98.1,141.8984375
186,107.9,148.58984375
186,98.0,152.51171875
186,98.1,157.10546875
186,97.7,160.0625
186,97.9,163.171875
186,98.0,170.10546875
186,97.7,175.1953125
186,97.8,180.1875
186,97.7,215.6640625
186,115.4,261.2421875
186,85.7,396.44140625
186,101.1,411.54296875
186,94.9,416.43359375
186,94.9,470.1875
186,93.6,617.6875
186,97.5,689.30078125
186,79.6,770.1640625
186,86.6,855.55859375
186,84.8,945.99609375
186,82.4,1047.7265625
186,80.1,1135.890625
186,85.2,1177.13671875
186,68.3,1218.15234375
186,81.9,1251.0859375
186,67.2,1283.46484375
186,81.1,1315.81640625
186,73.2,1347.4765625
186,72.5,1371.7890625
186,78.9,1375.68359375
186,64.3,1382.1875
186,78.5,1389.90625
186,64.2,1397.2109375
186,78.2,1399.34765625
186,71.0,1406.05078125
186,71.1,1410.328125
186,78.0,1415.40625
186,84.8,1419.48046875
186,71.0,1429.32421875
186,77.6,1430.14453125
186,84.3,1432.03125
186,82.9,1434.296875
186,69.8,1441.3203125
186,70.3,1445.9921875
186,70.1,1454.484375
186,77.3,1472.96484375
186,69.9,1520.2265625
186,68.8,1522.39453125
186,89.2,1530.58203125
186,75.5,1532.5703125
186,61.7,1534.578125
186,75.1,1536.62109375
186,81.9,1542.70703125
186,61.6,1546.31640625
186,75.2,1551.23046875
186,68.2,1557.60546875
186,73.6,1563.96875
186,61.3,1569.828125
186,101.6,1572.8515625
186,74.9,1581.46484375
186,67.9,1587.890625
186,67.7,1599.12109375
186,67.7,1635.20703125
186,67.4,1692.22265625
186,73.1,1697.60546875
186,72.8,1702.0
186,99.2,1705.50390625
186,66.2,1710.4765625
186,66.2,1715.65625
186,73.0,1720.671875
186,66.1,1726.85546875
186,72.3,1732.22265625
186,72.5,1736.91796875
186,65.9,1742.49609375
186,98.3,1742.49609375
186,98.6,1749.546875
186,72.3,1753.56640625
186,72.1,1758.0859375
186,58.9,1762.81640625
186,71.9,1768.10546875
186,71.9,1786.44140625
186,65.2,1790.1328125
186,71.5,1794.71875
186,65.1,1798.3046875
186,71.4,1806.78515625
186,58.4,1810.3984375
186,71.3,1811.03515625
186,103.1,1811.1484375
186,97.0,1813.53515625
186,64.7,1815.96484375
186,64.7,1818.66796875
186,64.6,1823.4921875
186,71.1,1850.46875
186,64.3,1858.95703125
186,64.0,1867.8046875
186,63.9,1874.140625
186,63.8,1879.4296875
186,70.0,1982.8828125
186,94.6,2182.6875
186,104.2,2389.1953125
186,95.6,2599.0546875
186,99.7,2805.8203125
186,98.6,3020.578125
186,102.6,3239.9765625
186,101.3,3408.77734375
186,88.8,3424.59375
186,98.1,3424.59375
186,98.3,3424.59375
186,97.9,3424.59375
186,98.1,3424.59375
186,103.6,3424.59375
186,98.2,3424.59375
186,98.1,3424.59375
186,103.3,3424.59375
186,97.5,3424.59375
186,97.7,3424.59375
186,97.9,3424.59375
186,103.1,3425.72265625
188,70.5,3436.77734375
188,53.9,3437.55078125
188,54.0,3438.06640625
190,64.8,3438.32421875
190,102.8,3438.32421875
190,86.3,3438.58203125
190,64.9,3438.83203125
173,97.0,3438.83203125
173,97.4,3439.08984375
176,65.1,3439.08984375
176,97.8,3439.08984375
176,103.2,3439.08984375
176,97.7,3439.33203125
176,97.6,3439.33203125
176,65.2,3439.33203125
176,70.6,3439.33203125
183,76.1,3439.33203125
183,97.5,3439.57421875
185,97.2,3439.76953125
185,103.0,3439.76953125
185,97.3,3439.76953125
185,102.3,3439.76953125
187,97.1,3439.890625
188,102.1,3439.890625
188,102.6,3439.890625
190,102.5,3439.890625
190,102.4,3439.9140625
172,96.9,3439.9140625
172,102.2,3439.9140625
172,96.8,3439.9140625
173,108.1,3439.94921875
173,69.6,3439.94921875
173,86.4,3439.94921875
173,58.7,3439.94921875
173,75.6,3439.94921875
173,64.6,3439.94921875
173,64.8,3439.94921875
173,97.2,3439.94921875
173,102.4,3440.5234375
173,97.3,3440.85546875
173,107.3,3440.85546875
173,97.6,3440.85546875
173,102.0,3440.85546875
173,102.9,3440.85546875
173,101.6,3440.85546875
173,97.0,3440.85546875
173,106.2,3440.85546875
173,97.1,3440.85546875
173,102.7,3440.85546875
173,101.8,3440.85546875
173,102.7,3440.85546875
173,102.5,3440.87109375
173,97.5,3440.87109375
173,100.5,3440.87109375
173,97.2,3440.87109375
173,102.7,3440.87109375
173,96.9,3440.87109375
173,97.4,3440.87109375
173,100.2,3440.87109375
173,102.8,3440.87109375
173,97.1,3440.87109375
173,102.3,3440.87109375
173,97.2,3440.87109375
173,100.4,3442.1328125
173,151.2,3442.55859375
173,97.3,3442.55859375
173,97.3,3442.55859375
173,103.0,3442.55859375
173,95.5,3442.55859375
173,102.7,3442.55859375
173,97.4,3442.55859375
173,97.4,3442.55859375
173,102.9,3442.55859375
173,97.5,3442.55859375
173,97.6,3442.55859375
173,103.0,3442.55859375
173,100.9,3442.55859375
173,97.5,3442.64453125
173,96.9,3442.64453125
173,103.0,3442.64453125
173,97.4,3442.64453125
173,102.8,3442.64453125
173,97.0,3442.64453125
173,102.5,3442.64453125
173,95.7,3442.64453125
173,102.6,3442.64453125
173,96.8,3442.64453125
173,101.1,3442.64453125
173,97.3,3442.64453125
173,102.8,3442.64453125
173,97.4,3442.64453125
173,97.2,3442.64453125
173,102.0,3441.52734375
173,96.7,3441.52734375
173,102.2,3441.52734375
173,96.8,3441.52734375
173,102.8,3441.52734375
173,97.1,3441.52734375
173,96.9,3441.52734375
173,102.5,3441.52734375
173,97.1,3441.52734375
173,102.3,3441.52734375
173,97.3,3441.52734375
173,102.7,3441.52734375
173,97.1,3441.52734375
173,101.8,3441.52734375
173,97.2,3441.52734375
173,102.6,3441.02734375
173,95.9,3441.02734375
173,102.5,3441.02734375
173,97.0,3441.02734375
173,97.3,3429.14453125
173,91.6,1914.64453125
173,63.4,1912.83984375
173,73.8,1914.27734375
173,98.1,1912.40234375
173,97.7,1815.36328125
173,105.6,1817.4375
173,82.2,1819.44921875
173,95.2,0.0
173,89.2,0.0
