cpu_num,cpu_percent,memory_info
191,0.0,4.2421875
191,88.9,12.98828125
37,4801.5,26.3203125
37,98.3,65.80859375
37,96.7,91.53515625
37,105.3,249.86328125
37,90.5,262.90234375
37,101.5,267.875
37,90.3,323.3359375
37,88.8,469.10546875
37,86.1,538.5390625
37,85.0,618.3828125
37,92.2,701.203125
37,82.5,790.7421875
37,72.9,892.46484375
37,87.0,988.01171875
37,77.5,1035.7265625
37,76.3,1079.08984375
37,75.7,1116.0234375
37,75.4,1152.90234375
37,82.4,1189.62890625
37,67.0,1223.1171875
37,81.6,1226.44921875
37,81.8,1233.5625
37,66.5,1242.26953125
10,81.5,1248.91796875
10,73.4,1254.10546875
10,73.1,1260.03515625
10,88.2,1265.20703125
10,73.5,1270.30859375
10,80.6,1272.62890625
10,72.8,1281.390625
10,72.7,1284.3984375
10,80.1,1286.015625
10,80.3,1288.3671875
10,73.0,1292.74609375
10,72.8,1296.8515625
10,72.7,1302.12109375
10,102.5,1309.05859375
10,72.7,1336.7421875
10,93.9,1376.5234375
24,79.2,1384.765625
24,71.9,1388.8125
24,72.0,1390.671875
24,78.8,1392.4609375
24,78.7,1399.08203125
24,86.2,1401.82421875
24,86.1,1404.83203125
24,92.6,1404.8359375
24,85.9,1409.3359375
24,78.7,1416.63671875
24,85.8,1425.2890625
24,64.3,1430.95703125
24,99.9,1436.71484375
24,78.2,1444.796875
24,78.1,1448.8828125
24,92.3,1448.8828125
24,106.8,1448.8828125
24,92.7,1454.10546875
24,14.2,1458.40625
24,0.0,1458.40625
24,14.2,1467.26171875
24,0.0,1467.26171875
24,0.0,1467.51953125
24,42.4,1485.05078125
24,0.0,1485.05078125
24,42.5,1510.296875
24,21.1,1521.125
24,0.0,1521.125
24,28.1,1539.6875
24,70.2,1578.359375
24,27.9,1593.0546875
24,0.0,1593.0546875
24,35.0,1613.1640625
24,76.3,1651.578125
24,69.1,1690.25
24,68.7,1729.6953125
55,794.6,1780.890625
58,1070.1,1833.55859375
20,1101.5,1891.76953125
45,889.7,1944.40234375
45,98.5,1944.40234375
45,98.2,1944.40234375
45,98.8,1944.40234375
45,98.3,1944.60546875
45,109.3,1945.41796875
45,94.5,1946.99609375
45,102.0,1948.3203125
45,94.0,1949.65625
45,101.9,1950.94921875
45,1881.8,1952.71875
24,4802.4,1970.0859375
24,711.7,1989.25
26,139.2,1986.71875
26,100.7,1986.71875
26,93.2,1986.71875
26,108.8,1986.71875
26,94.4,1986.71875
26,108.3,1991.78125
26,0.0,1996.421875
26,0.0,1996.6796875
26,31.3,2017.046875
26,0.0,2017.046875
26,7.8,2021.9453125
26,54.8,2057.78125
26,0.0,2057.78125
28,77.7,2077.23046875
28,178.3,2069.70703125
28,108.1,2069.70703125
28,93.1,2069.70703125
28,101.4,2069.70703125
28,93.7,2069.70703125
28,101.5,2069.70703125
28,101.1,2069.70703125
28,101.4,2069.70703125
28,93.7,2069.70703125
28,109.2,2069.70703125
28,101.5,2069.77734375
28,94.0,2069.77734375
28,101.4,2069.77734375
28,99.5,2069.77734375
28,93.5,2069.78125
28,101.1,2069.78125
28,103.2,2069.78125
28,101.3,2069.78515625
28,93.5,2069.78515625
28,101.3,2069.78515625
28,101.3,2069.95703125
28,102.8,2071.70703125
28,99.5,2071.8046875
28,99.7,2071.8046875
28,99.8,2071.7578125
28,99.7,2068.1328125
28,92.9,2067.7265625
28,107.4,2065.6015625
28,76.8,2066.11328125
28,99.7,1968.32421875
28,46.5,1968.49609375
28,78.2,0.0
