cpu_num,cpu_percent,memory_info
187,0.0,4.23046875
187,89.2,12.81640625
135,6994.9,16.34375
135,1813.9,28.60546875
135,88.4,66.00390625
135,96.7,104.625
135,104.3,234.18359375
135,90.7,259.96484375
135,99.3,267.94140625
135,90.7,321.8125
135,89.1,466.79296875
135,86.2,530.234375
135,93.3,607.05859375
135,83.6,677.79296875
135,74.0,759.203125
135,88.7,836.5703125
135,71.3,945.39453125
135,85.1,1006.16015625
135,68.8,1047.2421875
135,75.8,1080.99609375
135,83.0,1113.578125
135,67.7,1144.54296875
135,82.7,1177.23828125
135,73.5,1208.55078125
135,73.4,1226.3203125
135,73.3,1230.84765625
135,80.6,1238.08984375
135,73.2,1244.30859375
103,73.3,1251.6796875
103,73.0,1257.39453125
103,72.7,1263.30859375
103,72.8,1268.3828125
103,79.9,1272.72265625
103,72.6,1275.19140625
103,65.5,1285.01953125
103,79.8,1286.8515625
103,79.7,1288.69140625
103,79.5,1293.6484375
103,72.3,1297.33984375
103,72.0,1303.83984375
103,100.5,1309.0390625
103,79.4,1333.78125
103,64.4,1378.0
103,71.2,1385.47265625
103,78.1,1390.20703125
103,78.1,1391.953125
103,78.1,1393.89453125
103,71.4,1397.421875
103,71.6,1401.5078125
103,86.0,1405.75
103,71.5,1406.74609375
103,78.6,1411.03515625
103,71.2,1417.50390625
103,71.4,1426.21484375
103,78.7,1433.0078125
103,100.0,1436.9921875
103,64.3,1443.9765625
103,78.4,1450.44140625
104,57.1,1459.54296875
104,0.0,1459.54296875
104,0.0,1459.80078125
104,28.5,1468.56640625
104,0.0,1468.56640625
104,35.6,1480.16796875
104,184.8,1487.3984375
104,191.5,1489.33984375
104,0.0,1489.59375
104,0.0,1490.625
104,0.0,1490.625
104,7.1,1493.203125
104,0.0,1493.203125
104,0.0,1493.4609375
104,170.1,1503.171875
104,98.8,1503.27734375
104,98.9,1503.27734375
104,99.0,1503.27734375
104,99.2,1500.02734375
104,98.6,1499.5625
104,105.6,1499.5625
104,91.9,1497.625
104,77.8,1497.51171875
104,99.4,1498.01171875
104,99.9,1400.35546875
104,80.8,1399.78515625
104,81.0,0.0
