cpu_num,cpu_percent,memory_info
189,0.0,4.171875
2,5329.9,16.4296875
2,1910.1,27.36328125
2,98.2,65.1484375
2,106.1,137.99609375
2,93.8,253.21484375
2,90.5,262.984375
2,99.3,287.7578125
2,107.7,442.70703125
2,77.5,509.76953125
2,84.8,593.3515625
2,83.3,668.390625
2,81.8,768.91015625
2,80.2,871.23828125
2,77.7,984.43359375
2,75.8,1023.3125
2,75.1,1069.15625
2,81.7,1104.3359375
2,66.4,1140.62109375
2,73.4,1176.81640625
2,80.2,1220.15234375
2,72.5,1224.19921875
2,72.2,1229.83984375
2,72.3,1237.62890625
2,72.4,1244.28125
2,72.0,1249.9140625
2,79.2,1256.19921875
2,78.6,1261.86328125
2,71.6,1267.7578125
2,78.8,1271.61328125
2,71.5,1274.9609375
2,79.3,1283.29296875
2,71.7,1285.18359375
2,64.1,1287.0703125
2,85.2,1291.984375
2,71.2,1296.1484375
2,71.2,1302.08984375
2,99.0,1314.4453125
2,77.8,1340.78515625
2,63.3,1376.49609375
2,77.4,1385.06640625
2,63.5,1388.703125
2,77.9,1390.640625
2,70.3,1392.23046875
2,77.3,1399.14453125
2,84.0,1401.80859375
2,77.7,1404.96875
2,104.3,1409.171875
2,76.4,1415.484375
2,69.8,1424.046875
2,69.8,1431.1171875
2,110.7,1436.078125
2,62.5,1441.91015625
2,76.3,1448.58984375
2,69.7,1459.98828125
2,76.5,1496.61328125
2,83.2,1553.109375
2,69.2,1556.76953125
2,68.7,1562.359375
2,108.9,1566.8046875
2,61.8,1571.91015625
2,75.1,1577.10546875
2,75.5,1582.3203125
2,68.6,1588.07421875
2,68.3,1591.79296875
2,95.3,1592.73046875
2,81.7,1597.6953125
2,75.7,1603.3359375
2,74.6,1611.22265625
2,75.0,1614.953125
2,68.2,1618.63671875
2,68.0,1623.87109375
2,68.0,1628.55078125
2,68.1,1633.33203125
2,74.9,1646.81640625
2,101.0,1647.05859375
2,81.1,1651.1640625
2,74.5,1654.43359375
2,67.4,1659.8359375
2,67.3,1662.3046875
2,89.9,1672.05078125
2,102.9,1673.9140625
2,79.2,1676.6484375
2,87.2,1678.65625
2,79.2,1680.96484375
2,79.1,1685.640625
2,80.4,1717.6953125
2,86.4,1726.12109375
2,78.2,1726.32421875
2,93.6,1726.32421875
2,85.9,1735.06640625
2,86.5,1741.05078125
2,70.3,1746.6875
2,97.9,1830.90234375
2,100.9,1982.75390625
2,99.3,2136.15234375
2,98.1,2292.12890625
2,97.1,2449.65234375
2,103.4,2608.20703125
2,95.5,2768.56640625
2,102.0,2931.76171875
2,100.5,3093.92578125
2,99.9,3259.18359375
2,98.7,3446.9453125
2,99.5,3656.03125
2,97.8,3867.1796875
2,102.9,4080.390625
2,95.5,4293.34375
2,101.6,4507.0703125
2,101.2,4725.4375
2,100.7,4813.09375
