cpu_num,cpu_percent,memory_info
191,0.0,3.90234375
191,89.5,16.49609375
191,99.1,50.56640625
191,98.3,62.421875
191,97.9,71.99609375
191,88.2,83.46875
191,97.9,92.68359375
191,107.4,115.60546875
191,97.4,115.60546875
191,97.6,115.60546875
191,97.6,118.8671875
191,5227.6,135.3203125
191,96.8,151.6328125
191,96.3,154.52734375
191,96.4,160.90234375
191,96.5,167.50390625
191,106.0,172.8984375
191,96.3,177.99609375
191,96.3,180.57421875
191,96.2,182.89453125
191,105.8,184.4921875
191,96.5,185.77734375
191,105.8,188.0390625
191,86.5,190.703125
191,105.7,195.33203125
191,96.1,198.703125
191,105.6,200.61328125
191,96.0,217.34765625
191,95.7,227.81640625
191,95.4,230.90234375
191,104.8,232.69921875
191,95.1,241.19921875
191,95.2,248.09375
191,104.3,253.765625
191,85.5,258.66015625
191,104.6,260.9765625
191,104.2,262.26171875
191,95.0,263.93359375
191,95.1,266.015625
191,94.9,268.8515625
191,104.4,271.95703125
191,95.0,273.76171875
191,104.1,275.5078125
191,94.9,280.6015625
191,113.7,313.73046875
176,37.7,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
176,0.0,313.79296875
155,9.4,314.1875
155,0.0,314.1875
155,0.0,314.1875
155,0.0,314.1875
176,0.0,314.1875
176,0.0,314.1875
176,37.4,314.1875
176,0.0,314.1875
176,0.0,314.1875
176,0.0,314.1875
176,0.0,314.1875
176,0.0,314.1875
176,0.0,314.1875
144,9.3,314.1875
128,0.0,314.1875
96,0.0,314.1875
96,0.0,314.1875
96,0.0,314.1875
179,84.2,314.1875
181,84.2,314.19140625
182,84.2,314.19140625
182,84.2,314.1953125
182,84.1,314.1953125
180,74.8,314.19921875
180,93.4,314.19921875
178,84.1,314.19921875
180,74.8,314.203125
180,46.7,283.8046875
180,102.9,283.8046875
180,94.4,283.8046875
180,103.7,283.8671875
180,94.4,283.6171875
180,103.7,283.55078125
180,94.3,285.30078125
180,103.7,0.0
